 20 |  7 | 73 | 22 | 43 | 80 |  8 | 27 | 43 | 87 | 55 | 49 |  8 | 62 |  6 | 10 | 89 | 11 | 32 | 54 | 46 | 47 | 94 | 68 | 69 | 21 | 16 | 50 | 70 | 51 | 14 |  8 | 37 | 65 | 29 | 32 | 92 | 60 | 45 | 85 | 24 | 17 | 95 |  3 | 42 | 24 | 83 | 48 | 36 | 47 | 57 | 39 | 97 |  4 | 63 | 51 | 30 | 42 |  0 | 11 | 91 | 46 | 91 | 96 |  5 | 93 | 16 |  7 |  7 | 34 | 74 | 28 | 74 | 73 | 33 | 34 | 66 | 43 | 22 | 17 | 94 | 87 | 95 | 84 | 83 |  6 | 93 | 71 | 76 | 80 | 68 | 99 | 37 | 61 |  3 | 76 | 99 |  6 |  7 | 63
 73 | 37 | 97 | 65 |  6 | 16 |  7 |  6 | 54 | 96 | 82 | 58 | 46 |  8 | 26 | 12 |  7 | 55 | 59 | 14 | 95 | 50 | 57 | 47 | 52 | 28 | 90 | 99 | 86 | 78 | 75 | 60 | 87 | 86 |  8 | 61 | 91 |  3 | 95 | 20 | 80 | 17 | 46 | 53 | 78 | 10 | 18 | 90 |  0 | 25 | 41 | 66 | 13 | 24 | 48 | 62 | 69 | 15 | 50 | 46 | 79 | 57 |  1 | 84 | 25 | 42 | 61 |  7 | 48 | 82 | 56 | 70 | 28 | 32 | 17 | 81 |  7 |  2 | 98 | 72 | 61 | 82 | 66 | 45 | 45 | 86 | 66 | 46 | 82 | 23 |  1 | 32 | 32 | 10 |  6 | 44 | 49 | 90 | 68 | 10
 59 | 21 | 89 | 25 | 26 | 26 | 52 | 81 | 26 |  1 | 44 | 55 | 21 | 32 | 62 | 51 | 79 | 22 |  5 | 36 | 38 | 19 | 74 | 47 | 45 | 92 |  3 | 98 | 33 | 46 | 20 |  7 | 16 | 53 | 21 | 36 | 98 | 33 | 10 | 57 | 76 | 70 |  0 | 71 | 33 | 87 | 43 | 44 | 76 | 30 | 78 | 79 | 62 | 83 | 28 | 12 |  2 | 35 | 81 |  6 | 11 | 95 | 32 | 10 | 84 | 50 | 18 | 66 | 52 | 51 | 34 | 94 | 47 | 67 | 28 |  0 | 83 | 66 | 20 | 54 |  3 | 59 | 91 | 22 | 97 | 88 | 87 | 65 | 31 | 67 | 13 |  2 | 56 | 45 | 19 | 69 | 95 | 27 | 26 | 51
 85 | 77 | 48 | 10 |  1 | 25 | 66 |  6 | 31 | 13 | 34 | 99 | 85 | 67 | 42 | 31 | 75 |  2 | 11 | 72 | 87 | 56 | 81 | 96 | 82 | 11 | 87 | 64 | 62 | 57 | 27 | 77 | 15 | 80 | 91 | 27 | 18 | 64 | 32 |  1 | 75 | 44 | 13 | 50 | 85 |  7 | 48 | 39 | 16 | 11 | 82 | 59 | 68 | 78 | 38 | 99 | 66 | 28 | 60 | 22 | 24 | 28 | 34 | 87 | 41 | 80 | 68 | 68 | 69 | 12 | 32 | 34 | 36 | 17 | 61 |  0 |  9 | 45 | 93 | 12 | 43 | 77 | 19 | 76 | 46 |  5 | 83 | 77 |  4 | 76 | 21 | 57 | 12 | 14 | 97 | 18 | 22 | 73 | 25 | 77
 19 | 68 | 13 |  3 | 78 | 28 | 62 | 76 | 35 | 88 |  2 | 42 | 29 | 12 | 22 | 77 | 30 | 29 | 75 | 19 | 86 | 46 | 89 | 36 | 39 | 74 | 41 | 52 | 88 | 63 | 55 | 73 | 42 | 77 | 25 | 93 | 41 | 30 | 17 | 59 | 68 | 50 | 43 | 72 | 68 | 80 | 34 | 34 | 52 |  1 | 54 | 45 | 94 | 18 | 13 | 72 | 20 | 73 | 31 | 99 | 71 | 29 | 26 | 15 | 78 | 37 | 15 | 38 |  9 | 84 |  2 | 45 | 17 | 38 | 49 | 35 | 69 | 23 | 35 | 70 | 74 | 99 |  6 | 27 | 33 | 74 | 91 | 37 | 12 | 36 | 59 |  7 | 61 | 17 | 29 |  3 | 99 | 30 | 51 | 11
 94 | 25 | 52 | 19 |  3 | 63 | 71 | 23 | 76 | 17 | 51 | 18 | 28 | 23 | 39 | 43 | 81 | 25 | 22 |  7 | 81 | 20 | 52 | 91 | 92 | 50 | 64 |  2 | 12 | 76 | 58 | 38 | 57 | 57 | 71 | 63 | 85 | 76 | 50 | 86 | 12 | 45 |  0 |  9 | 76 |  8 | 89 | 47 | 61 | 77 | 75 | 23 | 93 | 12 | 13 | 87 | 45 | 72 | 35 | 84 | 78 | 13 | 92 | 29 | 38 | 80 | 66 | 78 | 17 | 31 | 17 | 47 | 52 | 99 | 58 | 77 | 93 | 72 | 54 | 77 | 50 |  7 | 84 | 87 | 35 | 53 | 84 | 40 | 87 |  8 | 83 |  6 | 64 |  4 | 30 | 52 | 27 | 30 |  4 | 45
 27 | 69 | 20 | 47 | 15 | 13 | 43 |  0 | 79 | 80 | 45 | 73 | 97 | 77 | 70 | 77 | 51 | 87 | 30 |  7 | 20 | 58 | 35 |  4 | 13 | 66 | 90 | 10 | 49 | 50 | 99 | 97 | 19 | 31 | 69 | 16 | 85 |  6 | 37 | 55 | 95 | 38 | 74 | 32 | 81 | 64 | 92 | 85 | 13 | 36 | 53 | 89 | 71 |  8 | 85 | 17 | 45 | 23 | 76 | 61 | 79 | 90 | 19 | 29 |  5 | 94 | 16 | 65 | 59 | 66 | 22 |  2 | 26 | 10 | 52 | 83 | 83 | 19 | 12 | 88 | 13 | 99 | 29 | 87 | 97 | 73 | 97 | 34 | 78 | 89 | 42 | 56 | 81 | 24 | 23 | 21 | 59 | 35 | 53 |  8
 10 | 50 | 48 |  1 | 61 | 62 | 27 | 86 | 90 | 51 | 97 | 34 | 75 | 73 | 69 | 85 | 14 | 57 | 28 | 64 | 77 | 75 | 91 | 96 | 70 | 98 | 15 | 94 | 95 | 11 | 33 |  1 | 89 |  8 | 21 | 39 |  8 | 29 | 35 | 59 | 19 | 34 | 38 | 62 |  4 |  7 |  9 | 59 | 61 | 48 | 88 | 38 | 26 | 12 | 89 | 28 |  3 | 98 | 31 | 90 | 74 | 76 | 27 | 19 | 41 | 42 | 20 | 93 | 28 |  7 | 82 | 28 | 70 | 42 | 94 | 41 | 49 | 71 | 21 |  3 | 77 | 28 | 12 | 27 | 30 | 16 | 10 | 50 | 92 | 50 | 52 | 73 | 29 | 18 | 91 | 42 | 54 | 76 | 38 | 16
 98 | 71 | 53 |  1 |  1 |  6 | 71 | 39 | 93 | 56 | 47 | 91 | 13 | 14 | 64 | 93 | 33 | 58 |  5 | 56 | 43 | 37 | 30 | 59 | 24 | 15 | 71 | 83 | 22 | 62 | 46 | 45 | 92 | 19 | 40 | 71 | 30 | 98 | 10 |  9 | 74 |  2 | 66 | 56 | 59 | 25 | 69 | 57 | 68 | 78 | 96 | 94 | 17 | 46 | 52 | 70 | 31 | 28 | 25 | 22 | 48 |  5 | 81 | 38 | 96 | 39 | 97 | 40 | 62 | 39 | 17 |  9 | 26 | 41 | 79 | 97 |  8 | 66 | 59 |  1 | 31 |  9 | 91 | 58 | 24 | 39 | 25 | 12 | 36 |  5 | 75 | 84 | 58 | 17 | 68 | 30 | 42 | 98 | 25 | 70
 39 | 32 |  1 | 44 | 42 | 76 | 22 | 13 | 33 | 50 | 57 | 88 | 81 | 35 | 33 | 97 | 32 | 51 | 83 | 77 | 66 | 26 | 78 | 29 | 50 | 93 | 52 | 22 | 69 | 67 | 73 | 58 | 15 | 21 | 53 | 29 | 71 | 74 |  1 | 54 | 97 | 29 | 77 |  9 | 57 | 72 | 64 | 56 | 10 |  6 | 21 | 75 | 45 | 57 | 31 | 74 | 62 | 14 | 71 | 90 |  6 | 56 | 75 | 36 | 62 | 74 | 37 | 79 | 34 | 99 | 55 | 12 | 87 | 67 | 50 | 55 | 34 | 69 | 19 | 36 | 85 | 67 | 54 | 86 | 72 | 40 | 91 | 33 | 67 | 70 | 42 | 16 | 89 | 89 | 98 | 99 | 90 | 91 | 15 | 33
 60 | 50 | 48 | 19 | 68 | 24 | 81 | 18 | 89 | 44 | 46 | 87 | 41 |  4 |  2 | 36 | 30 |  4 | 26 | 88 | 93 | 19 | 75 | 54 | 88 | 91 | 31 | 53 |  4 | 37 | 94 | 85 | 64 | 44 | 74 | 82 | 67 | 71 | 24 |  9 |  5 | 34 | 50 | 16 | 22 | 93 | 99 |  7 |  7 |  2 | 92 | 88 | 70 | 58 | 19 | 10 | 77 |  6 | 86 | 91 | 77 |  1 | 95 | 56 | 26 | 11 | 97 | 41 | 84 | 32 | 86 |  7 | 88 | 79 | 59 | 26 | 80 | 34 | 29 | 59 | 59 | 71 | 29 | 59 | 98 | 28 | 21 | 54 | 10 | 45 | 31 | 93 | 51 | 81 | 49 | 85 | 19 | 15 | 16 | 50
 18 | 47 | 55 | 31 | 22 | 25 | 18 | 82 | 30 | 96 | 79 | 86 | 85 | 19 | 88 | 58 | 40 | 41 | 21 | 56 | 41 | 47 | 44 | 53 | 66 | 87 | 23 | 44 | 45 | 12 | 48 | 83 | 28 | 63 | 51 | 41 | 37 | 53 |  9 | 94 | 47 | 91 | 28 | 96 | 30 | 37 | 82 | 34 | 49 | 30 | 65 | 42 | 52 | 75 | 97 | 30 |  8 | 82 | 63 | 76 |  1 | 12 | 43 | 64 | 19 | 45 |  4 | 52 |  9 | 39 | 95 | 37 | 74 | 69 | 58 | 15 | 20 | 34 | 58 | 28 |  5 | 29 | 46 | 82 | 19 | 36 | 58 | 19 | 88 | 31 | 66 | 68 | 76 | 88 | 19 | 30 | 41 | 20 | 62 | 90
 83 | 28 | 84 | 80 | 65 | 36 | 81 | 10 |  8 |  1 | 95 | 90 | 90 | 73 | 68 |  0 | 94 | 18 | 27 | 58 | 41 | 95 | 78 | 38 | 64 | 96 | 26 |  4 | 30 | 37 | 11 | 62 | 23 | 45 | 28 | 58 | 44 |  4 |  6 | 51 | 64 | 94 | 37 | 21 | 82 | 25 | 40 |  7 | 18 | 61 | 87 | 48 | 54 | 28 | 13 | 48 |  6 | 20 | 34 | 10 | 60 | 61 | 32 | 48 | 80 | 21 | 39 | 52 | 97 | 59 | 17 | 83 | 68 | 49 | 31 | 48 | 72 | 29 | 87 | 63 | 55 | 52 | 87 |  6 | 17 | 21 |  4 | 52 | 58 | 56 | 43 | 99 | 30 | 86 | 80 | 31 | 96 | 48 | 30 | 10
 87 | 56 | 85 | 34 | 50 | 15 | 13 | 13 | 16 | 87 | 93 | 58 | 53 | 37 | 49 | 42 | 99 | 51 | 69 | 58 | 82 | 98 | 19 |  9 | 65 | 72 | 85 | 41 | 24 | 65 | 89 | 76 | 90 | 43 |  1 | 38 | 36 | 18 | 99 | 92 | 96 | 61 | 64 | 28 | 33 | 68 | 99 | 54 | 48 | 71 | 12 | 19 | 67 | 75 | 62 | 44 | 57 | 13 | 80 | 24 | 77 | 54 | 68 | 61 | 58 |  4 | 37 | 96 | 32 | 47 | 17 | 46 | 24 | 99 | 22 | 84 | 93 | 69 | 19 | 61 | 19 | 15 | 43 | 50 | 62 | 88 | 87 | 84 | 14 | 26 | 51 | 48 | 99 | 79 |  1 | 28 | 11 | 33 | 27 | 49
 27 | 64 | 47 | 82 | 54 | 88 | 18 | 75 | 50 | 31 | 33 | 46 | 26 | 34 | 24 | 69 | 52 | 94 | 38 | 14 | 50 | 62 | 23 | 15 | 68 | 36 | 52 |  2 | 49 | 23 | 79 | 83 | 24 | 41 |  8 | 51 | 32 | 31 | 71 | 72 | 96 | 25 | 11 | 39 | 14 | 48 | 40 | 64 | 46 | 98 | 29 | 82 | 87 | 52 | 54 | 16 | 15 | 33 | 80 | 13 | 92 | 97 |  7 | 60 | 91 | 24 | 47 | 68 | 66 | 49 | 35 | 79 | 87 | 49 | 99 | 10 | 67 | 39 |  0 | 83 | 92 | 80 | 99 | 79 | 90 | 64 | 66 |  1 | 71 | 99 | 33 | 57 | 41 | 45 | 92 | 68 | 42 | 14 | 70 | 55
 19 |  9 | 92 | 65 | 52 | 94 | 76 | 99 | 27 | 51 | 52 | 49 | 23 | 43 |  9 | 51 | 24 | 99 |  1 | 76 | 47 | 10 | 65 | 81 | 69 | 99 | 63 |  2 | 45 | 85 | 90 | 11 | 28 | 74 | 61 | 28 | 29 | 35 | 35 | 69 | 51 | 26 | 36 |  4 | 21 | 88 | 41 | 23 | 38 |  2 | 94 | 23 | 24 | 47 | 85 |  1 | 35 | 28 |  9 | 66 | 45 | 14 |  1 |  4 | 53 | 80 | 43 | 74 | 25 | 54 | 89 | 72 | 85 | 65 | 49 | 73 | 10 | 12 | 50 | 62 | 69 |  3 | 78 | 54 | 81 | 75 | 17 | 37 | 22 | 57 | 14 |  3 | 24 | 48 | 77 | 93 | 44 | 41 | 87 | 35
  2 | 76 | 99 | 60 | 65 |  6 | 47 | 56 | 72 | 31 | 14 | 55 | 78 | 81 | 13 | 77 | 41 | 48 |  1 | 77 |  1 | 16 | 12 | 50 | 75 | 87 |  0 | 72 | 38 | 74 | 76 | 97 | 89 | 42 | 38 |  5 | 42 | 38 | 65 | 43 | 90 | 31 | 28 | 18 |  6 | 53 | 36 | 94 | 48 | 40 |  7 | 64 | 17 | 11 | 74 | 11 | 12 | 95 |  7 | 36 | 74 | 51 | 46 | 60 | 17 | 97 | 61 | 49 | 38 | 31 | 63 | 56 | 16 | 41 | 14 | 28 | 56 | 89 | 42 | 29 | 58 | 99 | 82 | 10 |  9 | 14 | 16 | 68 | 97 | 40 | 64 | 81 | 47 | 74 | 26 | 29 | 76 | 12 | 19 | 84
 16 | 92 | 97 | 17 | 58 | 32 | 59 | 76 |  3 | 54 | 84 | 69 | 70 | 30 | 14 | 34 | 44 | 91 | 34 |  4 | 91 | 51 | 68 | 17 | 70 | 84 |  1 | 19 |  7 | 25 | 88 | 46 | 87 | 55 | 17 | 35 |  3 | 39 | 77 | 53 | 24 | 66 |  3 | 37 | 68 | 95 | 29 | 23 | 82 | 44 | 62 | 58 | 40 | 10 | 72 | 17 | 71 | 80 |  4 | 87 |  9 |  7 | 24 | 46 | 32 | 83 | 88 | 24 | 55 | 15 | 95 | 56 | 54 | 94 | 79 | 95 | 98 | 48 |  7 | 25 | 62 | 82 | 58 |  6 | 74 | 56 | 31 | 83 | 17 | 75 | 33 |  2 | 73 | 58 | 44 | 19 | 55 |  5 | 36 | 46
  3 | 98 | 66 | 17 | 75 | 67 |  9 | 59 | 64 | 87 | 29 | 54 | 23 | 18 |  9 | 62 | 39 | 28 | 80 | 43 | 52 | 74 | 87 | 17 | 46 | 22 | 32 | 97 | 61 | 73 | 21 | 75 | 14 | 16 |  8 | 62 | 16 | 13 | 14 | 53 | 53 | 38 | 42 | 36 | 35 | 87 | 72 |  7 | 51 | 23 | 35 | 67 | 76 | 71 | 35 | 91 | 17 | 30 | 72 | 13 | 53 | 44 | 32 | 89 | 48 |  7 | 63 | 94 | 90 | 28 | 59 | 74 | 81 | 56 | 54 | 67 | 67 | 96 | 24 | 43 | 74 | 83 | 11 | 15 | 29 | 85 |  7 | 14 | 24 | 69 | 99 | 24 | 62 | 91 | 10 | 83 | 99 | 72 | 86 | 97
 50 | 62 | 13 | 97 | 67 | 57 | 51 |  3 | 75 | 93 | 55 | 73 | 27 |  9 | 82 |  3 | 22 |  1 |  4 | 73 | 92 | 73 | 88 | 64 | 98 | 35 | 94 | 17 | 68 | 44 | 58 | 67 | 72 | 34 | 24 | 92 | 33 | 74 | 42 | 73 | 15 | 61 | 71 |  2 | 12 | 92 | 45 | 99 | 75 | 57 | 45 | 34 | 93 | 43 | 51 | 16 | 23 |  2 | 90 | 74 | 45 | 88 | 21 | 73 | 64 | 74 | 21 | 76 | 23 | 35 | 28 | 16 | 83 | 41 | 30 | 67 | 66 | 80 | 26 | 42 | 89 | 40 | 27 | 55 | 32 | 88 | 74 | 14 | 57 |  9 | 74 | 58 | 37 | 31 | 42 | 35 | 94 | 82 | 42 | 78
 57 | 70 | 94 | 45 | 77 | 76 |  3 | 90 | 45 | 61 |  7 | 86 | 41 | 15 | 18 | 16 | 60 | 91 | 70 | 72 | 99 | 70 |  6 |  6 | 99 |  0 |  0 | 34 | 52 | 26 | 90 | 46 | 97 | 42 | 28 | 33 | 89 | 86 | 54 | 59 | 25 | 76 | 66 | 69 |  4 | 76 | 73 | 83 |  3 |  6 | 63 | 29 | 86 | 31 | 83 | 31 |  9 |  8 | 98 | 40 | 31 | 49 |  6 | 60 | 52 | 98 | 64 | 29 | 13 | 56 | 53 | 27 | 34 | 53 | 62 |  7 | 92 | 25 | 72 | 91 | 31 | 72 | 91 | 26 | 58 | 25 |  7 | 85 | 58 | 42 | 97 | 69 | 35 | 10 | 75 | 87 | 96 | 55 | 51 | 94
 92 | 66 |  7 | 46 |  2 | 73 | 31 | 16 | 32 | 74 | 88 | 54 | 37 | 57 | 36 |  9 | 70 | 62 | 80 | 55 | 65 | 96 | 86 | 70 | 10 | 53 | 54 | 47 | 20 |  0 | 47 | 65 | 72 | 29 | 23 | 17 | 47 | 52 |  6 | 52 | 54 | 68 | 72 |  1 | 50 | 26 | 86 | 53 | 13 | 29 | 32 | 77 | 17 | 12 | 61 | 26 |  3 | 92 | 22 | 17 |  2 | 23 | 36 | 41 |  1 | 67 | 88 | 68 | 72 | 56 | 76 | 81 | 16 | 42 | 78 | 34 | 72 | 33 |  8 | 11 | 66 | 30 | 61 | 74 | 44 | 61 | 42 | 87 | 43 | 26 | 63 | 47 |  6 | 72 | 72 | 99 | 33 |  4 | 78 | 61
  2 | 33 | 51 | 78 | 48 | 97 | 93 | 14 | 38 | 38 | 59 | 93 | 72 | 39 |  7 | 27 |  1 | 36 |  9 | 28 | 51 | 80 | 61 | 11 |  9 | 32 | 49 | 30 | 76 | 88 | 97 | 18 | 30 | 78 | 71 | 40 | 19 | 99 |  8 | 71 | 99 | 54 | 18 | 61 | 39 | 90 | 49 | 64 | 93 | 82 | 62 | 31 | 71 | 71 | 35 | 78 | 41 | 31 | 91 |  2 | 48 | 37 | 32 | 77 |  4 | 19 | 21 | 34 | 36 | 11 |  8 | 40 | 38 |  8 | 38 | 60 | 70 | 77 | 28 | 74 | 12 | 37 | 15 | 90 | 26 | 94 | 91 | 12 | 67 | 70 | 76 | 49 | 70 |  8 | 36 | 65 | 28 | 29 | 90 | 65
 61 | 38 | 85 | 16 | 98 | 37 | 27 | 67 |  9 | 95 | 89 | 53 |  4 | 14 | 97 | 45 |  5 | 37 | 94 | 90 | 79 | 79 | 71 | 82 | 79 | 94 | 41 | 11 | 91 | 59 | 40 | 70 | 58 | 13 | 82 | 45 | 50 |  9 | 58 | 64 | 19 | 92 | 59 | 66 | 64 | 96 |  2 | 36 | 63 | 24 | 77 | 52 | 22 | 96 | 11 | 30 | 66 | 47 | 90 | 64 | 22 |  2 |  6 | 38 | 62 | 91 | 54 | 30 | 76 | 58 | 97 | 40 | 85 | 58 | 36 | 39 | 51 | 59 | 40 | 86 | 64 | 76 | 67 | 73 | 40 | 71 | 84 |  1 | 40 | 21 | 95 | 56 | 69 | 80 | 23 | 54 | 74 | 81 | 63 | 69
 77 | 59 | 61 | 19 | 39 | 27 | 17 | 75 | 29 | 22 | 33 |  9 | 28 |  2 | 38 | 62 | 53 |  1 | 53 | 69 | 20 | 41 | 23 | 74 |  6 | 55 | 75 | 68 | 83 | 96 | 87 | 10 | 14 | 17 | 94 |  7 | 12 | 17 | 42 | 98 | 37 | 23 | 19 | 40 | 20 | 13 | 86 | 80 | 50 | 78 | 97 | 91 | 41 |  4 |  6 | 67 | 57 | 63 | 68 | 90 |  6 | 31 | 68 | 40 | 63 | 85 | 80 | 67 |  7 | 84 | 66 | 14 | 76 | 15 | 98 | 92 | 56 | 63 | 37 | 92 | 17 | 77 | 86 | 41 |  1 | 97 | 70 | 74 | 56 | 81 | 32 |  7 | 64 | 65 | 71 | 95 |  4 |  8 | 68 | 24
  5 |  5 | 54 |  7 | 31 | 90 | 87 | 40 | 35 | 12 | 69 | 37 | 82 | 53 | 64 | 72 | 22 | 41 | 99 | 76 | 23 |  5 | 45 | 31 | 75 | 85 | 79 | 91 | 32 | 87 | 32 | 86 | 90 | 91 |  6 | 52 |  8 | 31 | 10 | 24 | 95 | 16 | 72 | 24 | 89 | 81 | 79 | 11 | 35 | 66 | 21 | 77 | 71 | 71 | 81 | 65 | 70 | 44 |  4 | 88 | 90 | 79 | 50 | 97 | 97 | 12 | 99 | 57 |  8 | 83 | 12 | 82 |  1 | 41 | 17 | 60 | 96 | 99 | 16 | 63 | 99 |  2 |  8 |  7 | 31 | 83 | 88 | 97 | 44 | 33 | 30 | 73 | 32 |  5 | 10 | 11 | 92 | 65 | 63 | 29
  9 | 51 | 91 | 10 | 45 |  3 | 68 | 90 | 99 |  1 | 73 | 55 | 38 |  4 | 19 | 48 | 12 | 81 | 83 | 23 | 24 | 85 | 80 | 70 |  8 |  3 | 42 | 94 | 72 | 50 | 76 | 67 | 93 | 30 | 68 | 38 | 84 | 35 |  1 | 75 | 81 | 32 | 50 | 98 |  3 | 97 | 56 | 92 | 75 | 22 | 83 | 87 | 62 |  2 |  0 | 74 | 75 | 85 | 72 | 48 | 91 | 81 | 84 | 74 | 79 | 44 | 66 | 42 | 97 | 70 | 65 | 85 | 79 | 23 | 71 | 74 | 64 | 43 | 46 | 16 | 43 | 96 | 48 | 54 | 56 |  6 | 83 | 13 | 29 | 39 |  5 | 61 | 12 | 21 | 49 |  2 | 97 | 31 | 27 | 73
 64 | 65 | 54 | 26 | 92 | 47 | 24 | 48 | 20 | 42 | 54 | 89 | 25 | 59 | 62 | 99 | 96 | 18 |  1 | 31 | 74 | 42 | 29 | 87 | 81 | 37 | 20 | 17 | 77 | 33 | 50 | 13 | 77 | 31 | 12 | 84 | 97 | 95 | 30 |  8 | 42 | 50 | 14 | 95 | 74 | 97 | 27 | 33 | 35 | 59 | 77 | 99 | 98 |  3 | 50 | 39 | 33 | 84 | 33 | 89 | 63 | 24 | 48 | 59 | 71 |  4 | 62 | 97 | 97 | 85 | 41 | 28 | 33 | 25 | 91 | 93 | 64 | 10 | 92 | 42 | 80 | 77 | 71 | 49 | 89 | 31 | 42 | 22 | 13 | 15 | 25 |  8 | 61 | 60 | 42 | 31 | 84 | 32 | 55 | 57
 99 | 91 | 51 | 53 | 18 | 99 | 60 | 92 | 97 | 26 | 99 | 58 | 18 | 98 | 98 | 35 | 71 | 28 | 33 | 78 | 30 | 14 | 89 | 28 |  2 | 48 | 68 | 97 | 33 | 89 | 53 | 26 | 11 | 98 | 46 | 18 | 60 | 70 | 21 | 56 | 29 | 35 | 65 | 53 | 52 |  6 | 65 | 16 | 64 |  6 |  8 | 64 | 33 | 54 | 39 | 30 | 32 | 52 | 16 | 37 | 31 | 17 | 28 | 88 | 58 | 81 | 69 | 78 | 95 | 30 | 29 | 32 | 30 | 53 | 69 | 60 | 83 | 41 | 40 | 68 | 65 | 31 | 40 | 53 | 13 | 77 | 12 | 14 | 34 | 12 | 92 | 22 | 11 | 89 | 90 | 18 | 39 | 13 | 14 | 78
 99 |  3 | 56 |  1 | 56 |  5 | 90 | 15 | 94 | 29 | 41 | 16 | 68 | 90 | 49 | 58 | 27 |  8 | 85 | 16 | 67 | 91 |  6 | 19 | 88 | 98 | 44 | 83 | 99 | 94 | 45 | 37 | 73 | 22 | 72 | 64 | 58 | 39 | 48 | 25 | 77 | 35 | 50 | 99 | 89 | 82 | 80 | 82 | 50 | 86 | 24 | 48 | 34 | 56 | 85 | 28 | 41 | 72 | 60 | 62 | 21 |  2 | 40 | 62 | 63 | 19 | 56 | 37 | 12 | 63 | 82 | 67 | 74 | 36 | 57 | 48 | 37 | 39 |  9 | 96 | 56 | 19 | 56 | 65 | 69 | 71 |  5 | 31 | 19 | 14 | 85 | 95 | 54 | 82 | 57 | 88 | 91 | 52 | 31 | 86
 72 |  4 | 52 |  2 | 50 | 27 | 19 |  1 | 90 | 67 | 77 | 37 | 10 | 74 | 62 | 55 | 64 | 22 | 62 | 79 | 75 | 67 | 65 | 51 | 63 | 42 | 30 | 36 | 26 | 46 | 21 | 75 | 46 | 95 | 56 | 25 | 87 | 45 | 57 | 38 | 14 | 11 | 40 | 35 |  3 | 78 |  5 | 57 |  0 | 70 | 49 |  1 | 25 |  1 | 97 | 32 | 97 | 90 | 87 |  6 | 66 | 65 | 35 | 52 |  9 | 90 | 89 | 27 |  0 | 23 | 69 | 36 | 92 | 52 | 57 | 63 | 97 | 57 | 69 | 99 | 22 | 17 | 78 | 27 | 24 | 32 | 11 | 89 | 89 | 84 | 92 | 89 | 59 | 11 | 79 | 44 | 22 | 95 | 12 | 96
 92 | 69 | 66 | 59 | 89 | 24 | 92 | 14 |  8 | 90 | 38 | 68 | 26 | 14 |  9 | 55 | 83 | 56 | 71 | 76 | 81 | 17 | 16 |  2 | 36 | 39 | 85 | 93 | 94 | 32 | 53 | 32 | 12 | 61 | 45 | 65 | 36 | 53 | 44 | 96 | 99 | 97 | 87 | 98 | 77 | 78 | 19 | 25 | 93 | 20 |  3 | 15 | 71 | 19 | 27 | 55 | 76 |  7 | 78 |  6 | 60 | 25 | 31 | 93 | 59 | 81 | 73 | 43 | 40 | 30 |  6 | 64 | 12 | 44 |  6 | 87 | 54 | 44 | 84 | 29 | 89 |  4 | 45 | 99 | 86 | 86 | 13 | 36 | 97 | 46 | 50 | 33 | 82 | 15 |  8 | 63 | 97 | 67 |  8 | 70
 22 | 98 | 44 | 70 | 20 | 74 | 45 | 40 | 12 | 38 | 95 | 43 | 27 | 43 | 30 | 14 | 79 | 40 | 19 | 24 | 68 | 56 | 78 | 72 | 83 | 90 | 62 | 48 |  4 | 83 | 31 | 99 | 75 | 75 |  4 | 32 | 98 | 73 | 90 | 31 | 78 | 78 | 91 | 83 | 97 | 62 | 86 | 80 | 54 |  5 | 24 | 31 | 48 | 26 | 52 | 99 | 96 | 50 | 87 | 96 | 38 | 30 | 22 | 66 | 50 | 93 | 41 | 42 | 29 | 45 | 52 | 98 | 64 | 93 | 25 | 87 | 50 | 40 | 62 | 32 | 14 | 13 | 26 | 59 | 50 | 79 | 39 | 18 | 49 | 93 | 16 | 36 | 33 | 67 | 42 | 26 | 69 | 68 | 79 | 88
 28 | 25 | 96 | 59 | 14 | 79 | 51 | 20 | 59 |  4 | 84 | 13 | 33 | 37 | 65 | 94 | 30 | 45 | 62 | 44 | 67 | 29 | 75 | 53 | 22 | 63 | 50 | 15 | 59 | 91 | 87 |  3 | 95 | 12 | 83 | 49 | 65 | 66 | 34 | 10 |  2 | 39 | 33 | 96 | 54 | 39 | 68 | 12 | 98 | 55 | 14 |  1 | 99 | 11 | 53 | 80 | 80 | 80 | 46 | 32 | 10 | 45 | 87 | 46 | 87 | 26 | 45 | 91 | 44 | 22 | 88 | 99 | 67 | 30 | 44 | 33 | 13 | 61 | 13 | 26 | 62 | 64 | 88 | 57 | 79 | 99 |  5 | 16 | 91 | 69 | 36 | 49 | 67 | 51 | 88 | 95 | 27 | 91 | 77 | 84
 81 | 74 | 39 | 31 | 87 | 26 | 39 | 25 | 90 | 20 | 24 | 40 | 88 | 94 | 38 | 72 | 95 | 51 | 75 | 74 | 49 | 98 | 19 | 47 | 34 | 33 | 37 | 78 | 23 | 45 | 63 | 21 | 55 | 57 | 12 | 53 | 94 | 29 | 74 | 24 | 74 | 44 | 92 | 42 | 90 |  6 | 64 | 82 |  5 | 25 | 47 | 45 | 74 |  6 |  5 | 75 | 14 | 11 |  1 | 23 | 21 | 71 | 21 | 28 | 57 | 91 | 42 | 51 |  6 |  9 | 23 | 49 | 71 | 25 | 16 | 17 | 43 | 96 | 18 | 95 | 57 | 25 | 17 | 96 | 57 | 80 | 55 | 38 | 69 | 20 | 78 | 30 | 85 | 59 | 73 | 33 | 83 | 75 | 13 |  2
